"W1","W2","A","Y"
3,1,3,37.7786665004968
3,0,2,37.1613842093051
1,1,3,34.7876273759001
1,0,7,39.4397499479032
1,1,2,33.5585871014504
3,0,4,39.8542473221234
2,0,3,37.1988863381173
2,0,5,39.3167108409785
2,0,5,39.3099703017159
3,0,4,39.8588835042264
3,0,3,38.6893054225949
3,0,3,38.6902931059673
1,0,5,37.8194199008615
1,0,4,36.8560536156648
3,1,2,36.5688515595403
1,1,4,35.6553924839053
1,0,4,36.8605878755432
2,0,3,37.1738803451228
1,0,5,37.8183499889541
1,1,6,36.8878038902875
1,0,4,36.8537532302897
3,0,4,39.8654685011775
1,1,2,33.5696130433003
2,0,3,37.2015250191698
2,0,4,38.3403864651047
1,0,6,38.6712468742046
2,0,5,39.3228035378491
2,0,3,37.1997748755383
1,0,6,38.6771275094232
2,0,7,40.9414226119341
2,1,5,37.8199900421173
2,0,5,39.3271535437135
1,0,5,37.8184621162441
1,1,3,34.7829091179084
1,0,6,38.695940073958
3,1,2,36.5766997426993
1,0,6,38.6742711295593
3,0,4,39.8528925564037
1,1,5,36.3234549815119
3,0,4,39.8843505079828
3,1,4,38.672942892067
1,0,4,36.8631074745275
3,0,3,38.6937706277742
2,1,3,36.2952548143527
1,0,6,38.6679042240485
3,0,4,39.8552885473273
2,1,3,36.2986837714339
2,0,4,38.371586103905
1,0,4,36.8580227971092
3,1,5,39.327838996439
1,1,4,35.6671723537772
1,0,6,38.6710322879928
1,1,5,36.3254628122442
1,0,5,37.8323403060632
1,1,5,36.3248984626362
3,1,3,37.7831427938123
3,1,3,37.8188671491615
1,0,3,35.7002614319131
2,0,4,38.3575816635869
2,0,6,40.1680987053472
1,1,3,34.8180697308395
2,0,3,37.2087674763344
2,0,3,37.1895133051215
3,0,4,39.8601565571546
3,0,5,40.8367110422016
1,1,1,31.4946054560785
3,0,2,37.1739583704351
3,1,1,34.5165319548126
3,1,2,36.5977839249541
1,0,5,37.8454617910678
1,0,5,37.8408986929708
2,1,5,37.8265950137404
2,0,4,38.3485679682749
3,0,3,38.688076849393
1,0,4,36.8556371775756
2,1,4,37.1536780966531
3,1,2,36.5852429912913
2,0,5,39.3404143272206
1,0,4,36.8682800472691
3,0,3,38.6905390111225
1,1,3,34.7879764714539
1,0,5,37.8204996135001
1,0,4,36.8606625819364
3,0,4,39.8802501388411
3,0,2,37.1797597620736
2,0,4,38.3354438915739
2,1,2,35.0759482777149
1,1,2,33.5859305364198
2,0,4,38.3476651966581
3,0,3,38.6944275138241
1,0,6,38.68785649326
1,0,4,36.8637264672307
3,0,6,41.6778474702661
2,0,5,39.321422707441
2,1,2,35.0795338780559
1,0,6,38.6727013945236
1,1,5,36.3287798077814
2,0,4,38.346574548871
1,1,2,33.5954862135582
3,0,3,38.6981423475088
2,0,4,38.3602934874032
1,0,5,37.821949956681
2,0,5,39.3077879609127
3,0,4,39.8716646834569
2,0,3,37.1973087708389
3,1,3,37.805332467771
3,1,3,37.7910161347966
3,0,5,40.8341754704612
1,0,5,37.819742781725
3,0,2,37.1836112645446
1,1,2,33.6030619313018
1,1,5,36.3337476618181
3,0,3,38.6743426420927
1,0,5,37.8289388691917
2,1,5,37.8281693292376
3,1,3,37.8017920348169
3,0,4,39.8775265351881
2,0,3,37.1974528093771
1,0,4,36.8650599618064
3,1,3,37.7803539824058
1,0,4,36.878498640661
1,0,5,37.8347012718109
1,1,3,34.8016144538374
3,1,4,38.664963403231
3,1,2,36.5870106194916
1,0,5,37.8468717920472
3,0,2,37.1755848125884
2,1,3,36.2994603148381
1,1,4,35.6603539036787
2,0,4,38.3477384294526
1,0,3,35.6727490395539
2,1,4,37.1571162153733
2,1,3,36.2897018395465
1,1,5,36.3252780438648
2,0,4,38.3471990358151
2,0,5,39.3184126870595
3,0,4,39.8685967112685
1,0,5,37.8328367221484
1,0,4,36.8514803848236
2,0,4,38.3685279079357
2,0,4,38.3680355254016
3,0,2,37.1887823194237
1,0,4,36.8686210398475
1,1,3,34.8043533420281
3,0,6,41.690312329377
3,1,2,36.5830651540143
1,1,6,36.8749499079786
3,1,3,37.7921354987271
3,1,3,37.8000028963392
3,1,3,37.7683508758542
1,1,4,35.6581793361238
1,0,5,37.8274919939813
1,0,4,36.8503800368635
2,0,5,39.3318250570546
2,0,5,39.3349030704445
3,0,4,39.856317776366
3,0,5,40.8531886715392
1,0,6,38.6628290345085
2,0,7,40.9296886543435
2,0,4,38.3535386622517
2,0,4,38.3707020037298
2,0,5,39.3411249085219
1,0,7,39.4422291033327
2,0,6,40.1550947249349
1,1,5,36.3133989553167
2,1,5,37.8320047181321
2,0,4,38.3660056434464
2,1,1,32.986673974976
3,1,3,37.7960481453335
1,0,7,39.4571073880441
3,1,4,38.6488859203152
1,0,6,38.6765408832447
2,0,6,40.1591360851766
2,0,3,37.1812348692566
2,1,4,37.165820148232
2,0,6,40.1821237943979
2,0,6,40.1853295235341
3,0,5,40.8227310540652
3,1,2,36.5728575823745
1,0,6,38.6825362132576
3,0,6,41.6844532357626
3,1,3,37.7903577925048
2,0,6,40.184115194389
3,1,3,37.7970617007754
3,0,3,38.6950667763368
3,0,3,38.6945593553588
2,0,4,38.3470470078451
3,0,5,40.8295262888335
2,1,5,37.8373614321293
1,0,6,38.6795202122232
3,0,5,40.8155217314827
3,0,3,38.708331704335
2,1,6,38.3567748865449
3,0,3,38.6723335256829
1,0,4,36.872290858828
1,0,4,36.8711500920886
2,1,7,38.8341370680655
3,0,1,34.8001044814015
1,1,4,35.6618231783528
2,0,5,39.3296167026872
1,0,5,37.8260124972235
2,0,3,37.1975336909099
2,1,3,36.3005688949235
3,1,3,37.7976629443213
3,0,5,40.820875565772
1,0,5,37.8375657340802
3,0,5,40.8386646346966
2,0,6,40.1643100763488
2,0,5,39.3338533628251
2,1,4,37.1583762863937
2,1,3,36.3061153082077
2,0,3,37.19425279235
3,1,4,38.6754104657444
2,1,2,35.0657937917352
3,0,5,40.8280257454322
1,0,3,35.6920281857627
1,1,4,35.6757243775172
1,0,5,37.8517744213847
1,0,4,36.8633283038738
2,1,4,37.1629573925823
2,0,3,37.1893018933781
2,0,2,35.6655781656248
2,0,4,38.3629300512856
2,0,4,38.355897952877
1,0,7,39.4272625771894
1,1,4,35.6579121904845
2,0,5,39.320363182816
2,0,6,40.1852213161411
2,1,4,37.1546378174172
1,0,6,38.6932694334925
3,0,6,41.6753456367366
2,0,4,38.3616336766669
2,1,4,37.1560818465786
3,0,2,37.1893237354449
3,0,4,39.8665570666716
2,1,4,37.1638288152564
1,0,5,37.8299574644299
2,0,4,38.3703289699085
2,1,3,36.3028111549354
3,1,5,39.3156091531105
2,0,3,37.1886623164137
2,1,1,33.0053289635951
2,0,3,37.2165994607215
1,1,6,36.8729075795401
3,0,3,38.6950002194199
2,1,4,37.1701193095989
2,0,3,37.2140915435799
1,0,7,39.4411255588841
2,0,4,38.3855400171372
1,0,6,38.6809727681801
1,0,5,37.8175967676238
2,0,3,37.183394687018
3,1,4,38.6577622889147
2,0,2,35.6804736335404
2,0,4,38.3514167798116
1,0,4,36.8498135221466
2,0,4,38.3648164270555
2,0,6,40.1755617521544
2,1,5,37.8103348012242
3,0,5,40.8241494506073
3,0,3,38.6843909298096
3,1,3,37.818421433902
1,0,2,34.1652733452139
2,0,4,38.3405869422928
2,0,5,39.3277781836634
1,0,7,39.4329103277534
1,1,4,35.6555278953866
2,1,6,38.3872683357168
3,0,4,39.8555959153933
2,0,2,35.6865804223675
3,1,4,38.6454806705932
3,1,2,36.5945962726007
1,0,5,37.8307863898279
3,0,6,41.6663206560276
1,1,2,33.574671773687
3,0,4,39.8583914213437
2,0,5,39.3207305053124
2,0,5,39.3341627108267
1,0,3,35.69512143651
2,1,3,36.3022041138452
3,1,1,34.491811834049
2,0,6,40.1675244719993
1,0,7,39.4293530884732
3,0,5,40.8253511546173
3,0,3,38.6967000072081
1,1,5,36.3503246636975
2,0,3,37.2164799311652
2,1,5,37.8495035612212
1,0,5,37.8240546271729
3,0,4,39.8584310881062
1,0,7,39.4411488176334
1,0,4,36.870550162754
3,0,5,40.8402110541371
2,0,6,40.1766079175157
1,0,5,37.827220069205
1,0,3,35.6990628532912
3,0,3,38.6950232395904
1,1,6,36.8717032880922
3,1,3,37.8049698152712
3,1,2,36.5879629816251
3,1,2,36.5795585879081
3,1,4,38.6560418585272
1,0,5,37.8244953098219
1,1,5,36.3279770876503
3,0,5,40.834058299397
2,0,3,37.1951852071497
1,0,4,36.8394628746299
1,0,6,38.6688455100728
1,1,5,36.3204252544045
1,1,3,34.7914380856879
2,0,2,35.6743671245883
3,1,2,36.5788059952679
2,0,5,39.3281818054175
3,0,4,39.8281876582474
2,0,4,38.3717760151842
2,1,3,36.2882756928446
2,0,4,38.3847337342213
2,1,5,37.8056843363043
3,1,5,39.334702664437
2,0,4,38.355933750541
2,0,4,38.3468576253923
2,0,3,37.1988198010839
3,1,3,37.7764939995452
1,0,4,36.8559408558763
1,0,4,36.8484392476743
1,1,6,36.8938054570184
3,1,2,36.5842244611273
2,1,4,37.1649875520878
2,0,5,39.3260107574092
2,1,1,32.9846562021453
1,0,5,37.82677262892
3,0,5,40.8513931697485
2,0,4,38.3657429301762
1,0,4,36.8541964730397
3,1,3,37.8090426385503
1,0,5,37.8316238498226
2,0,3,37.2103542913486
3,0,5,40.8397980900241
1,0,4,36.863782943993
3,1,2,36.5838325836879
3,0,2,37.1840496362755
1,0,6,38.6755350273898
1,0,7,39.4415632563058
3,0,2,37.1722648532345
1,0,5,37.833374930899
3,0,4,39.8598868317482
2,1,5,37.8164380595966
3,0,4,39.8756293252455
2,0,5,39.3363030030269
2,1,5,37.8240528205191
3,0,3,38.7039641328555
3,0,4,39.8491652977041
1,1,4,35.6671366735989
2,0,4,38.3662278969364
2,0,4,38.3576244367418
3,1,3,37.8022465490675
1,0,3,35.6897863431409
3,0,4,39.876221594868
2,1,3,36.2922017962928
1,1,4,35.6590745914945
1,0,2,34.1714803277883
1,1,5,36.3378618445959
2,0,3,37.191666192428
3,0,5,40.8266796028163
3,0,6,41.6773513796157
3,0,5,40.82692096859
3,0,3,38.696181289935
2,1,5,37.8202136288743
3,1,4,38.6507860255578
2,0,3,37.2010001471726
3,0,1,34.8171394577664
1,0,6,38.6603782781391
2,0,4,38.3590318938041
1,1,1,31.5044231183789
2,1,3,36.2831326882146
1,0,4,36.8678251819525
3,0,6,41.682803272174
2,1,3,36.298980230071
2,1,3,36.300170743925
1,0,5,37.82611903705
3,0,5,40.8453383451589
3,0,5,40.8201468158746
2,0,5,39.317639924474
1,0,5,37.8510696311928
1,0,4,36.844690811131
1,0,3,35.6938651080478
2,0,5,39.3192445800676
1,1,1,31.4941615656638
2,1,5,37.8425904818071
1,0,4,36.8653666561788
1,0,5,37.8345131926715
3,0,4,39.8658633123391
2,1,5,37.8268442941506
1,1,3,34.7980497766481
1,0,4,36.8722135327614
3,0,4,39.8483875765694
3,1,4,38.6555399566488
1,1,4,35.6474415517314
3,1,1,34.5008092458062
3,0,5,40.8298721187367
2,0,5,39.336596507464
1,1,6,36.882305472065
1,0,4,36.86737385323
2,0,6,40.1580630364908
3,0,4,39.8527530986325
1,0,6,38.6756340862198
1,0,6,38.6766971626248
3,1,1,34.5074493705772
1,0,3,35.6840358990961
2,0,3,37.1773461342746
2,0,4,38.3552369567512
3,1,4,38.645686673922
1,0,4,36.8625648430142
3,0,4,39.8717059007317
3,0,5,40.8372418463031
2,1,4,37.1400182282912
2,0,3,37.1861871071927
3,1,4,38.6673838073893
2,0,7,40.9585378189794
2,0,6,40.1879448767596
3,1,3,37.8178309860161
2,0,5,39.3302145968912
1,0,5,37.8144357954513
1,0,5,37.8376011260331
1,0,6,38.6955615732958
2,0,4,38.3665183247183
1,0,5,37.8384075896837
2,1,4,37.1628954646421
2,1,4,37.147853380728
2,0,4,38.3446714179288
2,0,7,40.9363852806752
3,0,2,37.1778357988419
3,1,1,34.4990868195005
2,0,5,39.3254480682798
1,1,3,34.7788582369908
1,1,4,35.6561555750731
3,1,4,38.6634748359417
2,0,5,39.3214161641974
3,0,4,39.8536286740586
3,0,6,41.6723140723167
3,0,5,40.8259669401843
1,1,5,36.3284449760966
1,0,4,36.867780674903
2,1,3,36.2882645495327
2,0,5,39.3219435203612
2,1,5,37.8536611089845
2,0,4,38.3603887613872
1,0,3,35.6832610802472
1,1,3,34.7936212485514
3,1,4,38.6605131878436
2,0,5,39.3166894062974
1,1,4,35.6629287367286
2,1,2,35.0749740553072
2,0,5,39.32546261687
2,0,4,38.3471639448954
3,0,4,39.8635764682893
1,1,6,36.8731043177936
2,0,4,38.3585130553241
3,1,2,36.5871980848829
1,0,4,36.8480452284556
3,0,5,40.8427843608068
3,0,5,40.8253176784881
3,0,3,38.7072390477152
1,0,6,38.6788440431491
2,0,4,38.3724296701268
2,0,6,40.191789339267
2,0,4,38.3652298384353
2,1,5,37.8196532792731
2,1,4,37.1511656624683
1,0,7,39.448145072351
3,0,3,38.7036742517817
2,0,5,39.3507841018355
3,0,3,38.7025861749048
3,0,3,38.7029878840442
3,0,4,39.8561470718039
3,0,5,40.8233735200176
2,0,4,38.36365627111
2,0,5,39.3224122893637
3,0,4,39.8624183946781
3,0,4,39.8582264067485
2,1,3,36.291385629824
1,0,2,34.1816636319247
2,1,5,37.8230051427668
1,0,4,36.865670721574
1,0,5,37.8231624008685
3,0,1,34.7927942368653
3,0,4,39.8602870346803
2,0,5,39.3165790216987
3,1,1,34.5021164056683
3,0,2,37.1813807990803
2,0,4,38.3501187952908
1,1,4,35.6642797818811
1,0,4,36.8538933149104
1,1,3,34.8145598397429
2,0,4,38.3538158725383
1,0,4,36.8747628880722
1,1,5,36.3367982903975
3,0,1,34.8023205017651
2,0,5,39.3208265561968
1,0,5,37.8270856494883
2,0,5,39.3331223954765
3,0,4,39.845770163791
2,1,3,36.277129150884
3,0,3,38.7044508711963
1,0,7,39.4481106660046
3,1,4,38.655640292415
3,1,3,37.8070593461094
3,0,4,39.8583148711024
2,0,6,40.1906351292454
3,0,4,39.853378251116
1,0,4,36.8727806825768
2,0,6,40.192461494959
1,0,4,36.8662084649544
2,0,4,38.3502004197532
2,1,4,37.1573649861074
2,0,3,37.2001812280374
2,1,6,38.3649452286573
1,1,3,34.7964824849872
2,1,3,36.3003613834574
2,0,4,38.355110138617
2,0,5,39.3311269355668
3,0,3,38.7025830886868
1,0,7,39.4601666811514
2,1,6,38.3542002790753
1,1,6,36.8797159882724
3,0,3,38.6855366764
1,1,5,36.3520036334804
1,0,6,38.6711709519054
3,1,2,36.5933787193578
2,0,5,39.3260351469514
3,0,4,39.8582712533837
1,0,3,35.6993540348926
1,1,2,33.5779318911084
2,1,6,38.3908520872559
2,0,4,38.3696234648616
3,0,3,38.6964014022978
2,1,4,37.1703132839477
1,1,3,34.7949987214896
1,1,5,36.3239798679684
1,0,5,37.8226808773681
1,0,3,35.7136223255542
3,0,3,38.7149034167584
3,1,2,36.5822160361371
1,0,7,39.4148209265259
1,0,5,37.8373949947838
3,1,2,36.5850224707892
2,0,5,39.3329821394793
3,1,2,36.569722934116
2,0,6,40.1527034812063
1,1,3,34.7942438187413
2,0,4,38.3592606292901
2,0,6,40.1664500039771
3,1,1,34.4817346700161
3,1,5,39.3221100575704
2,0,5,39.3406421858371
3,1,2,36.5839905355835
3,0,3,38.690954583131
2,0,6,40.1709351336603
2,0,4,38.3636736000428
2,0,2,35.6750634306457
1,0,6,38.6571988770995
3,0,5,40.8341320257133
1,0,5,37.8180334875697
1,0,4,36.8397609129464
2,0,5,39.3201097346851
1,0,3,35.6917401522439
1,0,4,36.8590256480342
2,1,2,35.0771644759046
2,0,2,35.6695484903843
1,0,3,35.6821243367288
1,0,6,38.687291385706
3,1,2,36.5654168592184
2,0,6,40.1897059728863
1,0,4,36.8752249454023
2,1,4,37.1646871263745
2,1,6,38.3727498574513
3,0,6,41.6668696286906
2,0,6,40.1833486477065
2,0,6,40.1866713344977
2,0,3,37.1912547685807
1,0,5,37.8268715424758
3,0,4,39.8633500636619
2,0,3,37.2094038749675
2,0,4,38.380958381835
1,0,5,37.8312738549892
2,1,4,37.1624762768478
3,0,6,41.6658538489062
2,0,3,37.2043079030752
2,0,5,39.3188061055471
3,0,5,40.8297066067173
1,1,5,36.3399064502432
3,0,3,38.6987013391713
3,0,1,34.8078562724229
2,1,3,36.2813000765094
3,0,3,38.6899736544846
3,0,2,37.1741549412752
1,1,4,35.6530137859258
2,0,5,39.3223087272989
2,1,1,32.9853015273008
2,0,3,37.2073777017755
2,0,6,40.1787287431465
3,1,2,36.568266275709
3,0,3,38.705090909847
3,0,1,34.8044675968038
1,1,3,34.8014025296277
3,0,3,38.6723540482749
1,1,3,34.7858346792915
3,0,4,39.8768657724962
3,0,3,38.693369758965
2,1,2,35.0727934465509
1,1,3,34.7822877468583
1,0,6,38.6793307257914
1,1,5,36.3331947278632
2,0,6,40.1694885238113
1,0,2,34.1613790781213
1,1,4,35.6426328871232
2,0,3,37.1937951785543
3,1,2,36.5865828994859
3,0,3,38.6741057517556
3,0,4,39.8525072149733
1,0,5,37.8390083678928
3,0,5,40.8216703065161
3,1,2,36.5849035200055
3,0,1,34.805153442227
2,1,4,37.1699944697371
2,0,4,38.3835135370099
3,0,6,41.6768682205939
3,0,3,38.6968732414955
2,0,5,39.3201833853783
2,0,3,37.1812123407775
2,0,4,38.3686725765823
3,1,4,38.6528423652642
3,1,3,37.7952595976994
1,0,5,37.8199427747526
1,0,6,38.6801127799049
3,0,4,39.8558073254962
3,1,3,37.783851364031
3,1,3,37.7857840301202
1,0,2,34.1993129405542
2,0,5,39.3256388605848
2,0,6,40.1710988105206
3,0,4,39.8570510505423
1,0,6,38.6739565249735
1,0,5,37.8284023912283
2,1,4,37.1573745032045
3,1,5,39.321400095596
2,0,2,35.6674481590707
1,1,5,36.3172642582171
1,0,3,35.694648278047
1,0,5,37.8434859889584
2,1,3,36.2966688551852
2,0,5,39.3313597610089
1,0,5,37.8421108216513
2,0,3,37.1916815376757
1,1,5,36.3322301963181
3,1,4,38.6630905765161
3,0,4,39.8349209217677
3,0,5,40.8441368726576
1,0,5,37.8493670539546
1,0,4,36.8637353544617
1,1,3,34.7945024356553
2,0,4,38.343029179997
3,0,1,34.7928136250699
2,1,5,37.8267381419579
2,1,3,36.3103473391743
2,1,3,36.298155844228
3,0,5,40.8229004873993
3,1,4,38.6569836382099
1,0,4,36.8581415420734
3,0,4,39.8477584346858
3,0,4,39.8576287611
2,1,4,37.1494510940555
3,1,4,38.6300437400478
3,0,3,38.6996620893742
2,0,5,39.3267227241489
3,1,3,37.8074376762092
3,0,3,38.7064777877174
1,0,4,36.8716175148853
2,0,7,40.9409477603421
3,0,3,38.712748379953
2,0,3,37.1890472065061
2,0,4,38.369984871321
3,1,3,37.8004016236712
2,0,4,38.3520032229455
3,1,3,37.8032090718633
3,0,3,38.7018817811729
2,0,3,37.199652693093
3,0,4,39.8570115095474
1,0,4,36.8611529803429
1,1,5,36.3108632229959
2,0,5,39.3429191703624
2,1,4,37.1513480371463
1,1,5,36.3176275735619
2,0,3,37.1927640294297
1,0,6,38.6795260120053
1,1,4,35.6698141500003
3,0,4,39.8732511114228
1,0,4,36.8341804491502
3,1,4,38.6468661782273
2,1,3,36.284024760921
1,0,4,36.8712289435954
2,1,5,37.835483421575
3,1,5,39.3226262161117
3,0,6,41.6915546253253
3,0,5,40.8313604476369
3,0,3,38.6964346929763
3,1,4,38.6701017393236
3,1,3,37.803434941752
1,1,5,36.3302754355569
1,0,3,35.6981630369294
1,0,7,39.442487781094
1,1,4,35.6644338301417
2,0,3,37.2113492125735
2,1,3,36.294577927883
2,1,2,35.0817801874006
1,1,4,35.6643666588203
3,0,4,39.8593218745072
3,0,5,40.8171334630326
2,1,4,37.1666690203936
1,0,6,38.6742242469462
3,1,5,39.3431708053333
3,0,3,38.7019589818407
1,0,6,38.6795661133616
1,1,5,36.3451043781463
2,0,5,39.3198660007976
2,0,6,40.1755757891911
3,0,4,39.8457892424077
1,0,6,38.6723853299099
2,0,2,35.6702249411399
1,0,6,38.6786060450992
2,0,5,39.3146183765093
2,0,3,37.2041964241364
1,0,4,36.8443551287586
1,0,4,36.8685798480625
3,0,5,40.84042816519
3,0,3,38.7069178936384
1,0,5,37.8133957484482
2,1,4,37.1751658592689
3,1,4,38.6724313328199
3,1,2,36.5764193217778
1,0,3,35.7026449241597
3,0,4,39.8686729165599
2,0,2,35.6729527006178
2,0,4,38.3585360834783
1,1,5,36.32942797145
2,0,6,40.1837352940885
2,0,5,39.3264929778227
2,0,5,39.3208404475996
1,0,3,35.6871255749931
1,1,5,36.335022662998
3,0,4,39.8640920339841
1,1,2,33.5742548188812
1,0,3,35.7071595829325
3,0,5,40.8391681707031
2,0,6,40.1642251519529
2,0,6,40.1738453704568
1,1,5,36.3518160324992
3,0,3,38.6970036958908
3,0,2,37.1839181928939
1,0,4,36.8649502273527
2,0,4,38.3501764716253
2,1,4,37.1635917466138
3,1,5,39.3360194896866
3,0,4,39.8515831860637
1,0,5,37.8246478288163
3,0,5,40.8221408601489
3,0,4,39.8455021007744
2,0,3,37.1696639974368
1,0,6,38.6621448112062
2,0,4,38.3558491841336
3,1,1,34.5070254689712
3,0,2,37.1706016040522
1,0,3,35.6802506667107
2,0,6,40.1775431420074
3,1,5,39.3297817550982
1,1,4,35.6717220623198
3,0,2,37.1843229264157
2,0,4,38.3575697970869
3,0,1,34.7943389705746
3,0,6,41.6662149613325
2,0,4,38.363239719107
1,0,6,38.6589720530972
2,1,5,37.8244158966571
1,0,5,37.8313632021728
3,0,3,38.6903573928554
2,0,4,38.3513818372644
2,1,2,35.0977986071643
2,0,3,37.1773112253384
3,0,4,39.8570676124255
1,0,2,34.1815177905766
2,1,3,36.3037826333613
3,0,3,38.6884198756078
1,0,4,36.8631995038375
1,1,6,36.8612033999776
2,0,2,35.6634697606654
2,0,6,40.1698620624967
3,1,3,37.7853440088781
3,1,4,38.6703475046158
3,0,5,40.8385652968749
3,1,4,38.6612168557363
1,0,7,39.4325624411489
2,0,5,39.3362600395387
2,1,3,36.2860973245463
1,1,4,35.6578080245881
2,1,6,38.3793585746802
2,0,3,37.1852975796445
3,0,2,37.1702358302492
2,0,5,39.3201663589312
3,0,4,39.8512783485051
3,0,6,41.6836112498345
1,0,5,37.8443150646046
2,0,3,37.2142472674984
2,1,4,37.1812704460945
2,0,3,37.1946304907309
1,0,4,36.8715214393072
3,0,3,38.6761684938541
3,1,5,39.3280624094968
3,0,3,38.7016060611706
2,1,5,37.817533060958
1,0,4,36.8344793222765
1,0,5,37.8383057548456
1,0,6,38.6654329032405
3,0,5,40.8407587374911
2,0,4,38.3586348868946
1,0,3,35.6883503100313
1,0,5,37.8411123624697
3,1,3,37.7894367396394
3,0,4,39.8698231897252
2,0,4,38.357819704417
1,0,2,34.1742247825796
2,1,5,37.8465482843407
3,0,4,39.850398604693
3,0,3,38.6906880058324
3,0,4,39.8691674594048
3,1,2,36.5751889640566
3,1,1,34.4922403354402
1,0,5,37.8529165016336
3,0,5,40.8314221145131
1,0,6,38.686597941329
1,0,7,39.4480217477915
2,0,4,38.3500053200076
3,0,6,41.6722587225796
1,1,5,36.3252554203921
2,0,4,38.3513672393518
2,0,4,38.3418532727325
1,0,4,36.8374241781381
3,1,3,37.8072329079449
2,0,5,39.3335414996542
2,1,4,37.1394493173166
2,0,4,38.3655668030358
2,1,4,37.1674083503754
3,1,4,38.6684035898975
1,0,5,37.8238844457488
1,1,4,35.6589610607272
1,1,5,36.3246201808003
1,0,4,36.8719426360951
2,1,5,37.8435682248731
3,0,5,40.8331743536691
3,1,3,37.8036114846734
2,0,4,38.3578462608053
1,0,6,38.667755953035
2,0,4,38.3706150279053
1,0,4,36.8589064360782
2,0,4,38.3550703776256
2,0,5,39.335418334672
1,1,3,34.7874570351798
3,0,4,39.8476746706926
1,0,7,39.4359374719344
1,0,5,37.8376283976806
3,0,4,39.8691891337137
1,0,6,38.672473601241
3,0,3,38.6753842892301
2,0,3,37.2156220363455
1,0,5,37.8370256467451
1,0,6,38.6678163644574
3,0,3,38.6983893438467
1,0,5,37.8111274155152
1,0,5,37.8185393182542
1,0,5,37.8264117885224
3,1,5,39.3248530114139
2,1,5,37.8413347062777
2,0,2,35.6839748998414
1,0,7,39.4244769279768
1,1,4,35.6495012532711
3,0,5,40.8252608182155
2,0,3,37.1909541455975
3,0,4,39.8645718937238
2,0,5,39.3419563979326
1,1,4,35.6724156620402
1,0,5,37.8347353128898
2,0,5,39.3359929389344
2,0,5,39.3314194955198
3,0,3,38.7189025203797
1,1,3,34.7839753014726
3,0,7,42.4346426610807
1,1,4,35.6387035851969
3,0,6,41.6664230895347
1,0,2,34.1821992425236
3,1,3,37.7845585332884
1,1,2,33.5827957592326
2,0,5,39.3324434542088
1,0,6,38.6810050332404
2,0,2,35.6614745071913
3,0,4,39.864676234242
3,0,3,38.6871967374656
3,0,5,40.8292717701444
3,1,2,36.5786877294126
2,1,4,37.1574317607856
2,0,4,38.3778859943704
1,0,6,38.6806747155591
1,0,6,38.6669733438383
2,1,5,37.8401934108721
3,0,4,39.872958314016
3,1,1,34.498196012362
1,0,5,37.8248199839524
1,0,4,36.8593770688177
3,0,6,41.6797539376347
3,0,5,40.843663739821
1,1,3,34.78708995406
3,0,5,40.8164269438376
3,1,4,38.6688747088603
3,0,3,38.7032297098643
1,0,4,36.8814041217822
2,1,3,36.3153308427537
2,0,4,38.3597965062753
3,0,3,38.6914412385024
3,1,7,40.3424365927505
2,0,3,37.1971128722718
3,0,5,40.8468657185339
3,0,5,40.8237347401145
1,0,5,37.8319882777837
1,0,3,35.7041044746261
3,1,3,37.8006191434864
1,0,6,38.663893073416
3,1,3,37.8050290226727
3,0,2,37.1660239140208
3,0,3,38.6925459158654
1,1,4,35.6567432856866
1,1,5,36.3229981196513
1,0,5,37.8257647875552
3,1,4,38.657953679833
2,1,5,37.8223006613635
3,0,5,40.8253595285971
3,0,3,38.6857330231246
2,0,5,39.3398777840365
2,0,5,39.3123667983873
2,0,6,40.1645444674257
1,0,5,37.8400431584812
1,0,5,37.8195416748372
2,1,6,38.3863452114929
3,0,4,39.8584040661314
1,0,5,37.8279064771621
2,1,4,37.1659297868174
3,0,6,41.6847065854348
3,0,6,41.6888433355082
2,0,3,37.2018381742409
3,0,4,39.8545104203992
2,0,4,38.3629965568433
1,1,3,34.801724653587
2,0,6,40.1916241601712
2,1,6,38.3689204963421
2,0,5,39.3282495054099
2,0,1,33.2954476348617
1,0,4,36.863987774342
3,1,3,37.8151222689266
3,0,4,39.8557381168766
3,1,3,37.8078795031174
1,1,2,33.5755274740577
1,1,5,36.3063367600145
2,1,4,37.1684419178562
2,0,3,37.1920522618083
1,1,5,36.3221339991504
1,0,4,36.8553796806299
3,0,5,40.823373362046
3,0,5,40.8245568357012
2,1,3,36.2961757790598
3,0,3,38.7028525546077
2,1,3,36.2847461182896
